2013;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2014;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2015;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2016;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2017;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2018;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2019;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;2020;Tài s?n ng?n h?n;Ti?n và T? ti?n;??u t? tài chính ng?n h?n;Các kho?n ph?i thu;Hàng t?n kho ròng;Tài s?n dài h?n;Ph?i thu dài h?n;Tài s?n c? ??nh dòng;GTCL TSC? h?u hình;GTCT Tài s?n thuê tài chính;GTCL tài s?n c? ??nh vô hình;B?t ??ng s?n ??u t?;Tài s?n d? dang dài h?n;??u t? dài h?n;L?i th? th??ng m?i;N? ph?i tr?;N? ng?n h?n;Ph?i tr? ng??i bán;Ng??i mua tr? ti?n tr??c;Doanh thu ch?a th?c hi?n ng?n h?n;Vay và n? thuê tài chính ng?n h?n;N? dài h?n;Ph?i tr? nhà cung c?p dài h?n;Ng??i mua tr? ti?n tr??c dài h?n;Doanh thu ch?a th?c hi?n;Vay và n? thuê tài chính dài h?n;V?n ch? s? h?u;V?n góp;Th?ng d? v?n c? ph?n;Lãi ch?a phân ph?i;L?i ích c? ?ông không ki?m soát;T?ng c?ng ngu?n v?n;Doanh s? thu?n;Lãi g?p;Thu nh?p tài chính;Chi phí tài chính;Chi phí ti?n lãi;Lãi l? t? công ty liên doanh;Chi phí bán hàng;Chi phí qu?n lý doanh nghi?p;Lãi/(l?) t? ho?t ??ng kinh doanh;Thu nh?p khác ròng;Lãi/(l?) ròng tr??c thu?;Chi phí thu? thu nh?p doanh nghi?p;Lãi/(l?) thu?n sau thu?;L?i ích c? ?ông thi?u s?;C? ?ông c?a công ty M?;L?u chuy?n ti?n t? H?KD;L?u chuy?n ti?n t? ho?t ??ng ??u t?;L?u chuy?n ti?n t? ho?t ??ng tài chính;Doanh thu k? ho?ch;L?i nhu?n k? ho?ch sau thu?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IPA;208273;30860;113573;49128;9591;1649587;0;1030658;895166;0;77480;47502;423360;10830;137235;702904;207378;80913;64740;0;;495526;0;;;476260;989371;600000;370867;54364;;1857860;;;;;;;;;;;;;;;;44162;-70562;33559;;;;IPA;238117;62250;90072;67302;8215;1744246;0;985503;850647;0;77331;47313;577443;16263;117725;824173;410069;252526;42993;0;;414104;0;;;401844;976907;600000;370867;41901;;1982363;;;;;;;;;;;;;;;;59467;-124558;96482;;;;IPA;345101;106313;40086;189942;4918;1737078;4895;891788;808176;0;83612;47313;701024;32652;0;781919;410265;256050;79436;10;;371654;0;;;357960;1300259;600000;370867;94136;;2082178;;;;;;;;;;;;;;;;30800;15034;-1772;;;;IPA;447125;96715;44993;297284;2958;2308041;570906;853813;771699;0;82114;47313;736636;33840;0;1331075;475906;177572;93944;88277;;855169;0;;;839461;1424090;600000;370867;191931;;2755165;;;;;;;;;;;;;;;;49349;-457532;398585;;;;IPA;774453;28819;10783;699719;31162;2154002;328881;808264;727607;0;80657;12046;874474;36222;0;1299882;847830;695392;21166;4609;;452052;0;;;427697;1628573;890982;79885;400798;;2928455;;;;;;;;;;;;;;;;-80867;-85948;98918;;;;IPA;582767;34018;5515;478329;58675;2007031;4389;762171;682933;0;79238;12046;971795;31221;0;976587;419182;223451;18834;4236;;557405;0;;;514074;1613211;890982;79885;380183;;2589798;;;;;;;;;;;;;;;;129945;278390;-403135;;;;IPA;575520;11175;11467;500460;48707;2312928;11518;717793;639550;0;78243;12430;1016795;231212;0;1097768;392509;218072;27604;3601;;705258;0;;;542872;1790680;890982;79885;378507;;2888448;;;;;;;;;;;;;;;;72539;-124766;29384;;;;IPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AGF;1820462;235690;0;703435;848638;430447;0;411125;312547;0;67145;0;213;19110;0;1431097;1417805;1059019;305662;2087;;13293;0;;;0;818303;255545;411289;57623;;2250909;3056403;371218;16722;-46997;-44842;-243117;-59548;38277;-974;0;37303;-15971;21332;0;21332;-312141;-30941;524697;;;;AGF;1813178;128928;8100;785217;820516;403028;0;367156;285126;0;67143;0;213;35659;0;1351700;1339422;930376;361778;3493;;12278;0;;;0;864507;255545;411289;102318;;2216206;2780325;337747;49567;-54437;-51915;-218807;-31193;82877;7465;0;90342;-18217;72125;0;72125;84170;-34683;-156378;;;;AGF;2206861;155206;0;786325;1230551;411757;683;325083;257941;0;67142;0;0;68760;0;1760703;1748712;1155866;548789;1446;;11991;0;;;0;857915;281097;411289;70173;;2618618;2360049;218293;19179;-76560;-47688;-142026;-23390;-4505;5677;0;1171;-551;621;0;621;-1671;-3416;8224;;;;AGF;1888025;100572;0;1046876;692299;548201;143833;297448;228027;0;69421;0;0;70097;0;1645944;1598697;897995;642119;13436;;47246;0;;;36000;790282;281097;411289;96387;;2436225;3320531;218050;22526;-82514;-60417;-133761;-20105;4197;322;0;4519;42;4560;0;4560;271294;-10343;-315655;;;;AGF;1271494;35956;0;846948;338153;373265;1784;261741;192819;0;68922;0;0;62465;0;1139658;1114056;745108;325373;20824;;25602;0;;;16000;505101;281097;411289;-188794;;1644759;2108816;-13803;15892;-65034;-31765;-119440;-101713;-284098;240;0;-283858;-919;-284777;0;-284777;107721;-114;-172244;;;;AGF;899074;4694;0;717397;135612;329973;1559;244195;175646;0;68549;0;0;49522;0;805582;787146;551096;189345;20035;;18436;0;;;12000;423465;281097;411289;-270430;;1229047;1284915;-29800;10055;-48132;-44519;-69145;-22518;-159539;-17972;0;-177511;-596;-178107;0;-178107;246453;2010;-258571;;;;AGF;485755;5600;0;302753;136302;283194;1559;215372;147446;0;67927;0;0;42681;0;600191;585862;484615;62634;11204;;14330;0;;;8000;168758;281097;411289;-525137;;768949;820785;110185;903;-49521;-47646;-36156;-130721;-105310;-7400;0;-112711;309;-112402;0;-112402;-1671;-3416;8224;;;;AGF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMS;122340;12423;80;64261;43789;47486;0;12487;8258;0;0;21748;11037;2214;0;52526;51018;0;15593;17915;;1508;0;;;0;117301;72277;25425;5354;;169826;;;;;;;;;;;;;;;;17213;646;-13038;;;;PMS;147749;13658;83;81810;50726;43817;500;11581;7478;0;0;20673;11037;25;0;71042;69683;22961;10033;22792;;1358;0;;;0;120524;72277;25425;8254;;191566;;;;;;;;;;;;;;;;-18034;733;18531;;;;PMS;201580;85940;60;58956;55660;25188;615;9162;7531;0;1631;0;11037;0;0;82475;81021;34272;25223;9947;;1454;0;;;0;144293;72277;25425;17855;;226768;;;;;;;;;;;;;;;;30469;37247;4558;;;;PMS;153163;10947;41;74823;59389;153977;565;72971;71387;0;1585;0;24263;50426;0;140497;139598;69234;47607;4300;;899;0;;;0;166643;72277;25425;35095;;307140;;;;;;;;;;;;;;;;-33771;-66652;25380;;;;PMS;151506;19095;41;64367;56497;153780;565;72571;71033;0;1538;0;24883;53158;0;145593;145048;95409;31073;4336;;545;0;;;0;159693;72277;25425;26551;;305285;;;;;;;;;;;;;;;;2931;1614;3607;;;;PMS;190442;11624;41;106211;61841;167016;565;91903;90411;0;1492;0;22362;51323;0;206488;199386;140787;40614;4440;;7102;0;;;6559;150970;72277;25425;17608;;357458;;;;;;;;;;;;;;;;-23996;-20274;36807;;;;PMS;163383;11068;44;106031;45085;151553;565;84945;83500;0;1445;0;18743;47242;0;160417;154145;74582;57889;5801;;6273;0;;;5415;154519;72277;25425;21158;;314936;;;;;;;;;;;;;;;;74797;2232;-77582;;;;PMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CID;17340;4913;0;4671;6531;7837;0;7570;7325;0;0;0;245;22;0;14224;12712;0;323;11952;;1513;0;;;0;10953;10820;2705;-2176;;25177;1298;464;438;0;0;0;-2100;-1197;-878;0;-2075;0;-2075;0;-2075;;;;;;;CID;8892;4488;0;2940;1045;6580;330;6004;6004;0;0;0;0;1;0;10173;10173;0;87;7909;;0;0;;;0;5298;10820;2705;-7822;;15471;5808;-2538;180;0;0;0;-3167;-5525;-121;0;-5646;0;-5646;0;-5646;;;;;;;CID;9943;1267;4880;2762;1018;5857;330;5282;5282;0;0;0;0;0;0;11337;11337;0;57;7717;;0;0;;;0;4463;10820;2705;-8657;;15800;2832;938;169;0;0;0;-1808;-701;-88;0;-789;-46;-835;0;-835;;;;;;;CID;10514;1169;5380;2940;1018;5215;330;802;802;0;0;3829;0;8;0;10026;10026;0;0;7717;;0;0;;;0;5703;10820;2705;-7210;;15729;4058;2759;238;0;0;0;-1068;1929;-482;0;1447;0;1447;0;1447;;;;;;;CID;12411;1305;7080;3001;1018;4569;330;673;673;0;0;3410;0;157;0;11145;11145;0;21;8603;;0;0;;;0;5836;10820;2705;-7077;;16981;2532;1032;310;0;0;0;-1442;-100;233;0;133;0;133;0;133;;;;;;;CID;4310;201;700;2383;1018;3991;0;580;580;0;0;2990;0;421;0;1601;1601;0;0;717;;0;0;;;0;6700;10820;2705;-6213;;8301;4192;2972;203;-96;-96;0;-1293;1785;-921;0;864;0;864;0;864;;;;;;;CID;4660;845;1500;1290;1018;5266;0;292;292;0;0;2571;500;1904;0;1607;1607;0;0;717;;0;0;;;0;8319;10820;2705;-4593;;9927;4372;3016;75;0;0;0;-1655;1437;182;0;1620;0;1620;0;1620;;;;;;;CID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAN;121759;22228;1742;9792;87391;57577;0;56948;43024;0;12532;0;0;628;0;72582;72311;11282;24083;2210;;271;0;;;0;106754;50000;15753;17911;;179336;482183;117036;311;-4275;-2652;-50526;-43316;19230;48;0;19278;-6541;12737;0;12737;25796;2440;-14725;;;;CAN;136657;14128;2079;17425;99622;59564;0;58456;44311;0;12532;0;0;1108;0;80589;80317;5916;41158;3099;;271;0;;;0;115633;50000;15753;24880;;196221;405313;111519;599;-174;-629;-49760;-39022;23162;-151;0;23011;-5355;17656;0;17656;13171;-8406;-12866;;;;CAN;170043;16888;2364;27174;121611;64085;296;60218;47686;0;12532;0;0;1738;0;113257;112985;21780;59722;2527;;271;0;;;0;120872;50000;15753;27471;;234129;431572;104897;970;-1543;-598;-54730;-35453;14142;4304;0;18446;-4723;13722;0;13722;1285;-6735;8209;;;;CAN;157901;11549;2362;35878;105547;65185;360;62326;49794;0;12532;0;0;2015;0;110360;110077;40831;42808;1309;;283;0;;;0;112727;50000;15753;17953;;223086;428468;85554;1947;-3237;-961;-56412;-26577;1275;-535;0;740;-700;40;0;40;-7338;-8860;10859;;;;CAN;155843;48333;5386;16024;84076;64280;381;56121;43589;0;12532;0;0;7148;0;104786;98430;38127;36805;3541;;6356;0;;;0;115337;50000;15753;20563;;220123;415779;87629;1686;1609;-864;-55105;-29060;6759;186;0;6944;-1834;5110;0;5110;42555;-506;-5265;;;;CAN;179642;8109;0;16652;153177;62658;597;54980;41836;0;13144;0;0;7082;0;134385;127919;57959;41856;4501;;6466;0;;;0;107915;50000;15753;13142;;242300;476651;105633;5909;-1487;-1062;-77419;-34858;-2222;1379;0;-843;-1578;-2421;0;-2421;-51310;-3808;14887;;;;CAN;237803;13681;0;36834;182294;55593;597;51169;37770;0;13400;0;0;3782;0;173368;169413;91953;49944;2405;;3955;0;;;0;120028;50000;15753;25254;;293395;574851;129663;1308;-4146;-3429;-80159;-32811;13855;2748;0;16602;-1990;14612;0;14612;-22956;-2910;31437;;;;CAN;331707;13574;0;66931;244351;66094;650;55073;41131;0;13943;0;0;3496;0;267859;261819;119093;109290;3670;;6040;0;;;1899;129942;50000;15753;35169;;397801;734934;143098;2230;-6855;-5147;-87546;-28430;22497;679;0;23176;-4787;18389;0;18389;11387;-17414;7120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DAC;12463;3008;0;1089;8173;28223;0;25513;23866;0;1250;0;2710;0;0;22955;22762;8352;3568;102;;193;0;;;193;17731;10050;0;-6674;;40686;39933;3803;7;-1049;-1049;-1829;-4093;-3162;992;0;-2169;0;-2169;0;-2169;5712;-377;-2414;;;;DAC;16203;1504;0;1910;12496;25654;0;24504;23744;0;0;0;0;1149;0;24720;24597;8431;6931;176;;123;0;;;123;17137;10050;1005;-7269;;41857;41592;5644;67;-626;-626;-1370;-2907;809;-153;0;656;0;656;0;656;-718;-794;9;;;;DAC;11728;260;0;4924;6162;21910;0;20603;20603;0;0;0;0;1307;0;23052;21761;8356;2793;30;;1292;0;;;1292;10586;10050;1005;-13820;;33638;41954;964;8;-728;-728;-1401;-5039;-6196;-218;0;-6413;0;-6413;0;-6413;-2288;-50;1093;;;;DAC;13558;1779;0;591;11189;18327;0;17837;17837;0;0;0;0;491;0;23988;23042;7375;4728;412;;946;0;;;946;7897;10050;1005;-16508;;31885;62020;12742;2;-626;-626;-1594;-4276;6247;-4887;0;1360;-33;1327;0;1327;2919;-73;-1326;;;;DAC;13517;2331;0;423;10763;15113;0;15113;15113;0;0;0;0;0;0;16701;16161;5367;2963;28;;540;0;;;540;11929;10050;1005;-12476;;28630;58840;7279;2;-590;-590;-1339;-3910;1442;2727;0;4170;-138;4032;0;4032;3081;-114;-2414;;;;DAC;16904;1016;0;1983;13768;14302;0;14223;14223;0;0;0;0;79;0;18951;18281;10076;2299;218;;670;0;;;670;12255;10050;1005;-12150;;31206;49617;6362;2;-677;-677;-1576;-3921;189;268;0;458;-132;326;0;326;-4473;-1681;4839;;;;DAC;15415;1186;0;3052;11177;12161;0;12161;12161;0;0;0;0;0;0;16628;16399;6961;2988;13;;229;0;;;229;10948;10050;1005;-13457;;27576;52265;6965;1;-787;-787;-2313;-4731;-864;-53;0;-917;0;-917;0;-917;4063;-337;-3556;;;;DAC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
